region,founder,university,admission_type,college,department,quota,applicants,rate
서울,사립,삼육대학교,기회균형Ⅱ전형,,유아교육과,1,2,2.0
서울,사립,상명대학교(서울),정원 내 실기/실적(실기전형),,관현악(현악)-비올라,1,2,2.0
서울,사립,상명대학교(서울),정원 외 학생부종합(특수교육대상자전형),,국어교육과,1,2,2.0
서울,사립,서경대학교,실기우수자 전형,,음악학부-관현악-관악(오보에),1,2,2.0
서울,사립,서경대학교,실기우수자 전형,,음악학부-관현악-관악(클라리넷),1,2,2.0
서울,사립,서경대학교,실기우수자 전형,,음악학부-관현악-관악(색소폰),1,2,2.0
서울,사립,서경대학교,실기우수자 전형,,음악학부-관현악-관악(튜바),1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(국가보훈대상자),공과대학,건설시스템공학과,1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(국가보훈대상자),기술경영융합대학,산업공학부(산업정보시스템전공)_자연,1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(기회균등),기술경영융합대학,MSDE학과,1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(기회균등),창의융합대학,인공지능응용학과,1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(기회균등),창의융합대학,미래에너지학과,1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(농어촌학생),정보통신대학,전기정보공학과,1,2,2.0
서울,국립,서울과학기술대학교,기회균형전형(농어촌학생),정보통신대학,컴퓨터공학과,1,2,2.0
서울,사립,성공회대학교,농어촌학생(정원외),,사회융합학부,1,2,2.0
서울,사립,성공회대학교,특성화고교졸업자(정원외),,미래융합학부,1,2,2.0
서울,사립,성균관대학교(서울),실기/실적(예체능 특기자),,배구-세터,1,2,2.0
서울,사립,세종대학교,학생부종합(서해5도학생 특별전형),경영경제,경영학부,1,2,2.0
서울,사립,세종대학교,학생부종합(사이버국방 특별전형),인공지능융합,사이버국방학과(여),1,2,2.0
서울,사립,숙명여자대학교,[학생부종합] 기회균형전형,문과대학,문헌정보학과,1,2,2.0
서울,사립,숙명여자대학교,[학생부종합] 기회균형전형,생활과학대학,가족자원경영학과,1,2,2.0
서울,사립,숙명여자대학교,[학생부종합] 기회균형전형,사회과학대학,정치외교학과,1,2,2.0
서울,사립,숙명여자대학교,[학생부종합] 기회균형전형,공과대학,신소재물리학부,1,2,2.0
서울,사립,숭실대학교,학생부종합(특수교육대상자전형),,불어불문학과,1,2,2.0
서울,사립,숭실대학교,학생부종합(특수교육대상자전형),,중어중문학과,1,2,2.0
서울,사립,숭실대학교,학생부종합(특수교육대상자전형),,법학과,1,2,2.0
서울,사립,연세대학교(서울),학생부종합전형 (기회균형),인공지능융합대학,지능형반도체전공,1,2,2.0
서울,사립,이화여자대학교,학생부종합(고른기회전형),사범대학,사회과교육과 역사교육전공,1,2,2.0
서울,사립,이화여자대학교,학생부종합(사회기여자전형),사회과학대학,경제학과,1,2,2.0
서울,국립,한국체육대학교,체육특기자(개인),,체육학과-복싱[여] -75kg,1,2,2.0
